Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043005~neuron projection	12	8.695652173913043	0.0019317265719256279	ENSMUSG00000018411, ENSMUSG00000037386, ENSMUSG00000031748, ENSMUSG00000034160, ENSMUSG00000040724, ENSMUSG00000019906, ENSMUSG00000057880, ENSMUSG00000020366, ENSMUSG00000030337, ENSMUSG00000047414, ENSMUSG00000032186, ENSMUSG00000026335	131	363	12013	3.031480663680525	0.3298502711904726	0.1813732664947184	2.407748319316494
GOTERM_BP_ALL	GO:0007154~cell communication	56	40.57971014492754	0.0021142369991048356	ENSMUSG00000003934, ENSMUSG00000024423, ENSMUSG00000040724, ENSMUSG00000034936, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000038332, ENSMUSG00000010663, ENSMUSG00000005583, ENSMUSG00000032186, ENSMUSG00000033863, ENSMUSG00000046182, ENSMUSG00000033629, ENSMUSG00000004568, ENSMUSG00000005034, ENSMUSG00000090935, ENSMUSG00000019478, ENSMUSG00000023960, ENSMUSG00000029364, ENSMUSG00000057880, ENSMUSG00000021303, ENSMUSG00000042046, ENSMUSG00000021779, ENSMUSG00000038264, ENSMUSG00000037386, ENSMUSG00000032375, ENSMUSG00000046312, ENSMUSG00000054455, ENSMUSG00000027674, ENSMUSG00000003518, ENSMUSG00000022523, ENSMUSG00000064329, ENSMUSG00000018411, ENSMUSG00000027784, ENSMUSG00000034557, ENSMUSG00000032890, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000020657, ENSMUSG00000020964, ENSMUSG00000090100, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000027895, ENSMUSG00000021466, ENSMUSG00000022075, ENSMUSG00000047787, ENSMUSG00000073725, ENSMUSG00000000711, ENSMUSG00000047414, ENSMUSG00000028399	123	3639	11250	1.4075161361671324	0.996743758832702	0.6819149098799192	3.697219532692675
GOTERM_BP_ALL	GO:0007399~nervous system development	33	23.91304347826087	0.002370580418035768	ENSMUSG00000003934, ENSMUSG00000038264, ENSMUSG00000024423, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000018411, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000036745, ENSMUSG00000090100, ENSMUSG00000047976, ENSMUSG00000006651, ENSMUSG00000052372, ENSMUSG00000065954, ENSMUSG00000005034, ENSMUSG00000020366, ENSMUSG00000043991, ENSMUSG00000025375, ENSMUSG00000006818, ENSMUSG00000042589, ENSMUSG00000021466, ENSMUSG00000029571, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000057880, ENSMUSG00000047414, ENSMUSG00000028399, ENSMUSG00000026335	123	1794	11250	1.6824373929358023	0.9983752576626603	0.6571290035601952	4.136619746791281
GOTERM_BP_ALL	GO:0044767~single-organism developmental process	60	43.47826086956522	0.002427460001927499	ENSMUSG00000003934, ENSMUSG00000026915, ENSMUSG00000024423, ENSMUSG00000003949, ENSMUSG00000038248, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000010663, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000032186, ENSMUSG00000033863, ENSMUSG00000006651, ENSMUSG00000036617, ENSMUSG00000004568, ENSMUSG00000005034, ENSMUSG00000034488, ENSMUSG00000090935, ENSMUSG00000043991, ENSMUSG00000059970, ENSMUSG00000023927, ENSMUSG00000057880, ENSMUSG00000031342, ENSMUSG00000021779, ENSMUSG00000053411, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000024588, ENSMUSG00000046312, ENSMUSG00000003518, ENSMUSG00000037071, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000022389, ENSMUSG00000001100, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000090100, ENSMUSG00000036745, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000065954, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000029571, ENSMUSG00000021466, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000047414, ENSMUSG00000031431, ENSMUSG00000028399, ENSMUSG00000026335	123	4005	11250	1.3702384214853385	0.9986075525536676	0.6091875397404961	4.2338606291522645
UP_KEYWORDS	Lipoprotein	15	10.869565217391305	0.002474349340559674	ENSMUSG00000038264, ENSMUSG00000047976, ENSMUSG00000029334, ENSMUSG00000037754, ENSMUSG00000015002, ENSMUSG00000040724, ENSMUSG00000005034, ENSMUSG00000090071, ENSMUSG00000034936, ENSMUSG00000019478, ENSMUSG00000029571, ENSMUSG00000031748, ENSMUSG00000059857, ENSMUSG00000021303, ENSMUSG00000000711	136	567	12884	2.506224712107065	0.36608757864836006	0.14096718550519938	3.0163233686590463
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	62	44.927536231884055	0.0025883448456393487	ENSMUSG00000003934, ENSMUSG00000026915, ENSMUSG00000024423, ENSMUSG00000029334, ENSMUSG00000003949, ENSMUSG00000038248, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000032186, ENSMUSG00000033863, ENSMUSG00000006651, ENSMUSG00000036617, ENSMUSG00000005034, ENSMUSG00000034488, ENSMUSG00000090935, ENSMUSG00000043991, ENSMUSG00000022307, ENSMUSG00000023927, ENSMUSG00000057880, ENSMUSG00000031342, ENSMUSG00000021779, ENSMUSG00000053411, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000024588, ENSMUSG00000046312, ENSMUSG00000027674, ENSMUSG00000003518, ENSMUSG00000037071, ENSMUSG00000022523, ENSMUSG00000064329, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000022389, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000090100, ENSMUSG00000036745, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000065954, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000027895, ENSMUSG00000029571, ENSMUSG00000021466, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000031431, ENSMUSG00000047414, ENSMUSG00000028399, ENSMUSG00000026335	123	4190	11250	1.3533965888584898	0.999100022942671	0.5838221811333959	4.508404248026432
GOTERM_BP_ALL	GO:0007275~multicellular organism development	55	39.85507246376812	0.0027077996729499548	ENSMUSG00000003934, ENSMUSG00000026915, ENSMUSG00000024423, ENSMUSG00000003949, ENSMUSG00000038248, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000033863, ENSMUSG00000006651, ENSMUSG00000036617, ENSMUSG00000005034, ENSMUSG00000034488, ENSMUSG00000090935, ENSMUSG00000043991, ENSMUSG00000023927, ENSMUSG00000057880, ENSMUSG00000031342, ENSMUSG00000021779, ENSMUSG00000053411, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000024588, ENSMUSG00000037386, ENSMUSG00000046312, ENSMUSG00000003518, ENSMUSG00000037071, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000022389, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000090100, ENSMUSG00000036745, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000065954, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000021466, ENSMUSG00000029571, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000047414, ENSMUSG00000031431, ENSMUSG00000028399, ENSMUSG00000026335	123	3590	11250	1.4012500849242475	0.9993491584226293	0.5574710382776822	4.711768462856392
GOTERM_BP_FAT	GO:0007399~nervous system development	33	23.91304347826087	0.0027097262204653695	ENSMUSG00000003934, ENSMUSG00000038264, ENSMUSG00000024423, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000018411, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000036745, ENSMUSG00000090100, ENSMUSG00000047976, ENSMUSG00000006651, ENSMUSG00000052372, ENSMUSG00000065954, ENSMUSG00000005034, ENSMUSG00000020366, ENSMUSG00000043991, ENSMUSG00000025375, ENSMUSG00000006818, ENSMUSG00000042589, ENSMUSG00000021466, ENSMUSG00000029571, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000057880, ENSMUSG00000047414, ENSMUSG00000028399, ENSMUSG00000026335	123	1794	11157	1.6685292438208663	0.9991955883051109	0.7595107459897241	4.699479940214402
UP_KEYWORDS	Synaptosome	5	3.6231884057971016	0.0027780154527566143	ENSMUSG00000037386, ENSMUSG00000040724, ENSMUSG00000019906, ENSMUSG00000030337, ENSMUSG00000047414	136	56	12884	8.458508403361344	0.4006239964409789	0.12011718024952367	3.3806850176833048
GOTERM_BP_ALL	GO:0048812~neuron projection morphogenesis	14	10.144927536231885	0.0028639520662048306	ENSMUSG00000018411, ENSMUSG00000003934, ENSMUSG00000038264, ENSMUSG00000025375, ENSMUSG00000024423, ENSMUSG00000037386, ENSMUSG00000042589, ENSMUSG00000029571, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000052372, ENSMUSG00000024044, ENSMUSG00000047414, ENSMUSG00000028399	123	498	11250	2.5712606523655595	0.9995739582155945	0.5398014780328825	4.9769915684041655
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	14	10.144927536231885	0.0030743316503819406	ENSMUSG00000018411, ENSMUSG00000003934, ENSMUSG00000038264, ENSMUSG00000025375, ENSMUSG00000024423, ENSMUSG00000037386, ENSMUSG00000042589, ENSMUSG00000029571, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000052372, ENSMUSG00000024044, ENSMUSG00000047414, ENSMUSG00000028399	123	498	11157	2.5500048976393375	0.9996920675898557	0.7401381255144031	5.315669239978227
GOTERM_BP_ALL	GO:0048856~anatomical structure development	59	42.7536231884058	0.0031090909552779255	ENSMUSG00000003934, ENSMUSG00000026915, ENSMUSG00000024423, ENSMUSG00000003949, ENSMUSG00000038248, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000032186, ENSMUSG00000033863, ENSMUSG00000006651, ENSMUSG00000036617, ENSMUSG00000004568, ENSMUSG00000005034, ENSMUSG00000034488, ENSMUSG00000090935, ENSMUSG00000043991, ENSMUSG00000059970, ENSMUSG00000023927, ENSMUSG00000057880, ENSMUSG00000031342, ENSMUSG00000021779, ENSMUSG00000053411, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000024588, ENSMUSG00000046312, ENSMUSG00000003518, ENSMUSG00000037071, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000022389, ENSMUSG00000001100, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000090100, ENSMUSG00000036745, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000065954, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000029571, ENSMUSG00000021466, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000047414, ENSMUSG00000031431, ENSMUSG00000028399, ENSMUSG00000026335	123	3956	11250	1.364090359811586	0.9997809709085157	0.5351441019567218	5.391952233115493
GOTERM_BP_ALL	GO:0019228~neuronal action potential	4	2.898550724637681	0.003344395842712923	ENSMUSG00000047976, ENSMUSG00000027895, ENSMUSG00000040724, ENSMUSG00000064329	123	28	11250	13.066202090592336	0.9998843685129065	0.530189185785229	5.788657072980008
GOTERM_BP_FAT	GO:0019228~neuronal action potential	4	2.898550724637681	0.0034230885715165254	ENSMUSG00000047976, ENSMUSG00000027895, ENSMUSG00000040724, ENSMUSG00000064329	123	28	11157	12.958188153310106	0.9998771382615997	0.7237226787015234	5.9015547550161145
GOTERM_BP_ALL	GO:0051588~regulation of neurotransmitter transport	5	3.6231884057971016	0.0035561998074440312	ENSMUSG00000037386, ENSMUSG00000027895, ENSMUSG00000032890, ENSMUSG00000005583, ENSMUSG00000031342	123	58	11250	7.884777123633305	0.999934941789679	0.5236279017811876	6.144398176724641
GOTERM_BP_FAT	GO:0051588~regulation of neurotransmitter transport	5	3.6231884057971016	0.0036625165164032945	ENSMUSG00000037386, ENSMUSG00000027895, ENSMUSG00000032890, ENSMUSG00000005583, ENSMUSG00000031342	123	58	11157	7.81959629941127	0.9999346284959696	0.7001365318486464	6.301793504576891
GOTERM_BP_ALL	GO:0032502~developmental process	60	43.47826086956522	0.0038475858631568482	ENSMUSG00000003934, ENSMUSG00000026915, ENSMUSG00000024423, ENSMUSG00000003949, ENSMUSG00000038248, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000010663, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000032186, ENSMUSG00000033863, ENSMUSG00000006651, ENSMUSG00000036617, ENSMUSG00000004568, ENSMUSG00000005034, ENSMUSG00000034488, ENSMUSG00000090935, ENSMUSG00000043991, ENSMUSG00000059970, ENSMUSG00000023927, ENSMUSG00000057880, ENSMUSG00000031342, ENSMUSG00000021779, ENSMUSG00000053411, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000024588, ENSMUSG00000046312, ENSMUSG00000003518, ENSMUSG00000037071, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000022389, ENSMUSG00000001100, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000090100, ENSMUSG00000036745, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000065954, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000029571, ENSMUSG00000021466, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000047414, ENSMUSG00000031431, ENSMUSG00000028399, ENSMUSG00000026335	123	4077	11250	1.3460399504657299	0.9999705155800498	0.5253215991541793	6.631732132675161
GOTERM_BP_ALL	GO:0032501~multicellular organismal process	64	46.3768115942029	0.0042846348643480565	ENSMUSG00000003934, ENSMUSG00000026915, ENSMUSG00000024423, ENSMUSG00000029334, ENSMUSG00000003949, ENSMUSG00000038248, ENSMUSG00000040724, ENSMUSG00000090071, ENSMUSG00000029752, ENSMUSG00000031748, ENSMUSG00000055421, ENSMUSG00000005583, ENSMUSG00000034245, ENSMUSG00000032186, ENSMUSG00000021870, ENSMUSG00000033863, ENSMUSG00000006651, ENSMUSG00000036617, ENSMUSG00000005034, ENSMUSG00000034488, ENSMUSG00000090935, ENSMUSG00000043991, ENSMUSG00000022307, ENSMUSG00000059970, ENSMUSG00000023927, ENSMUSG00000057880, ENSMUSG00000031342, ENSMUSG00000021779, ENSMUSG00000053411, ENSMUSG00000038264, ENSMUSG00000055373, ENSMUSG00000037386, ENSMUSG00000024588, ENSMUSG00000046312, ENSMUSG00000027674, ENSMUSG00000003518, ENSMUSG00000037071, ENSMUSG00000022523, ENSMUSG00000064329, ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000022389, ENSMUSG00000034160, ENSMUSG00000019906, ENSMUSG00000090100, ENSMUSG00000036745, ENSMUSG00000047976, ENSMUSG00000037754, ENSMUSG00000065954, ENSMUSG00000052372, ENSMUSG00000020366, ENSMUSG00000025375, ENSMUSG00000042589, ENSMUSG00000006818, ENSMUSG00000027895, ENSMUSG00000029571, ENSMUSG00000021466, ENSMUSG00000059857, ENSMUSG00000047787, ENSMUSG00000024044, ENSMUSG00000031431, ENSMUSG00000047414, ENSMUSG00000028399, ENSMUSG00000026335	123	4448	11250	1.316020354448149	0.9999910076075801	0.5391159448955023	7.35820739027897
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	7	5.072463768115942	0.0044337805842530435	ENSMUSG00000033863, ENSMUSG00000022389, ENSMUSG00000042589, ENSMUSG00000003949, ENSMUSG00000023927, ENSMUSG00000005583, ENSMUSG00000018750	120	140	10816	4.506666666666667	0.718166018054427	0.718166018054427	5.721384955616116
GOTERM_BP_ALL	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	7	5.072463768115942	0.0047524018042243155	ENSMUSG00000046798, ENSMUSG00000040420, ENSMUSG00000055421, ENSMUSG00000052372, ENSMUSG00000049100, ENSMUSG00000048347, ENSMUSG00000028399	123	144	11250	4.446138211382113	0.9999974784944295	0.5532096898050365	8.129830658461422
GOTERM_CC_DIRECT	GO:0044224~juxtaparanode region of axon	3	2.1739130434782608	0.00494059717901485	ENSMUSG00000047976, ENSMUSG00000024044, ENSMUSG00000040724	131	10	12013	27.51068702290076	0.6412890440933068	0.28947142719038055	6.05196057421622
GOTERM_BP_FAT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	7	5.072463768115942	0.004945079574269321	ENSMUSG00000046798, ENSMUSG00000040420, ENSMUSG00000055421, ENSMUSG00000052372, ENSMUSG00000049100, ENSMUSG00000048347, ENSMUSG00000028399	123	144	11157	4.409383468834688	0.9999977799771336	0.76459401826658	8.41857712836912
GOTERM_BP_ALL	GO:0001505~regulation of neurotransmitter levels	7	5.072463768115942	0.005425349276779025	ENSMUSG00000037386, ENSMUSG00000027895, ENSMUSG00000032890, ENSMUSG00000005583, ENSMUSG00000019906, ENSMUSG00000057880, ENSMUSG00000031342	123	148	11250	4.325972313777192	0.9999995956417267	0.5793436672456292	9.229283556577228
GOTERM_BP_FAT	GO:0001505~regulation of neurotransmitter levels	7	5.072463768115942	0.005643702794417718	ENSMUSG00000037386, ENSMUSG00000027895, ENSMUSG00000032890, ENSMUSG00000005583, ENSMUSG00000019906, ENSMUSG00000057880, ENSMUSG00000031342	123	148	11157	4.290210942649967	0.9999996489518419	0.7737770455845995	9.552540187220139
